,,AgedHSC,AgedMPPa,AgedMPPb,AgedMPPc,CLP,CMP,GMP,HSC,MEP,MPPa,MPPb,MPPc
D3Z0S6,Snrpa,210.3882742732875,185.8361368069178,150.88461084045005,208.37841955133518,199.24415253587483,145.18960350036355,122.5610613019691,130.57107257214363,208.47690029449817,147.68224500018223,139.2929218443169,122.58066863669471
D3Z0S7,Stambpl1,0.0,0.0,0.0,0.0,20.21890423475413,0.0,10.871988630309415,0.0,0.0,0.0,0.7401352878576755,0.0
D3Z0S8,Tmc5,57.225773994085856,62.279513824613794,59.142326168948976,56.12599320896867,37.008987784766425,21.533797814401602,13.04469880825587,67.23479824488636,0.0,63.202355580213684,39.41492297487024,20.51609225901524
D3Z0T5,Cnpy4,29.623185606522714,21.61731284050296,17.606529174209836,25.19051784209968,17.29617730271088,36.55367434576419,56.0520710672304,8.15201513721958,14.26563518253491,19.17064975097132,14.58687773796243,30.08041760338172
D3Z0U2,Cbx5,398.2187686777108,356.37145465136564,411.9071595482997,352.94317933564736,364.8019229911502,265.4532708517093,238.05231462487401,515.9084548714403,372.0780431390593,261.8219087584302,325.09502284032766,215.59081856306585
D3Z0U4,Chrac1,25.62652529780536,34.3163133621844,20.56933538112272,21.411110929055475,39.17621529331537,22.608795266490674,33.46024525059651,94.66504701546187,32.168826837152174,28.366250702365548,23.811345650214818,11.419576839414049
D3Z0V8,Wdr91,30.27072066375605,48.13638142330888,20.483512948480865,34.02012670984765,6.1803094980277535,33.38417267165026,15.658810295310214,0.0,29.273808481178765,15.303596454888236,37.616365274005474,46.47194380436396
D3Z0X3,Orc5,0.0,0.0,0.0,0.0,0.0,305.60725239671604,18.433503535306414,0.0,40.1382353133951,0.0,0.0,0.0
D3Z0Y0,Hspa13,10.194558846804021,26.16519418006684,27.776305151630996,18.279301016235188,3.489402228533921,31.164251899050523,132.5606822004609,3.109915568829401,13.681994509065651,6.210495588888761,35.25219498019497,25.485901935287938
D3Z124,Apex1,1023.8143384910269,831.1967619240535,909.45154444966,716.608539854101,731.4242232974376,662.2046154424339,489.35977429114337,1186.761732111234,525.3238255543209,1185.7712469365354,832.7028124062551,920.7612550091602
D3Z125,Tpd52,151.24561026012583,169.22528465815935,155.95012741063456,168.5632259209537,237.56762679855962,137.25263155415837,104.63726306698244,355.9821932703046,81.5805454713043,204.8593369256985,173.37914314957897,108.21362435784182
D3Z130,Vgll4,2.6219755173330874,0.0,0.0,0.0,7.055145769788356,0.0,1.581186064292704,0.0,0.0,0.0,0.0,14.532572710740881
D3Z131,Thoc6,41.628334592521696,37.00144828793332,53.25241841486574,45.46646243209924,74.29294859077899,93.10134257792373,118.26259392453491,45.44996633077695,47.517362280271804,40.72502359991585,74.82541966927432,50.49895040189977
D3Z152,Tax1bp1,130.41850601979786,142.2088829602742,130.5043230042405,152.95786499517143,135.44094221771712,152.3128026905635,193.53201216882294,51.15597156515736,128.9365972144971,185.43483388110195,104.74802322142595,174.14660877261701
D3Z1B4,Smpdl3a,156.19974552804203,122.3800521722689,152.53317445948122,102.38906935039745,1.1425268818996068,75.0232935725675,175.9717024939268,153.63041915325897,26.20182343140412,127.19591492651865,79.2185814100689,84.49859220146382
D3Z1B9,Atp6v1a,301.86096999633224,232.5893291059241,203.41058890787886,173.9590570231063,174.05115859947438,222.176484590577,371.8870395078207,264.6068840996911,161.6666325992107,255.1230513348148,310.9477336794117,285.37194207365064
D3Z1C5,Ldb1,27.83005637343062,31.337979946370208,45.54410077743491,22.62969274535734,13.889248943619263,35.07281771830981,15.98934193902101,19.533083797781856,75.7008960842593,8.999460067443495,35.648103262370014,31.037323925276656
D3Z1F2,Cluap1,0.0,0.0,0.0,0.0,0.0,1.8166051466220703,7.220885242857867,6.592164229647902,0.0,18.745488679524772,23.014758611793052,17.148609690558573
D3Z1F3,Mospd3,0.0,0.0,0.0,0.0,0.0,0.0,13.836916025256663,0.0,4.932712519548771,0.0,0.0,0.0
D3Z1F9,Wdr59,18.430233313490866,40.946449982320296,23.637335439203532,0.0,3.4846900801704868,13.901225684654975,35.74210065076127,0.0,14.109228053356594,7.165824842897722,2.1044840280609036,0.0
D3Z1H8,Gltp,78.53910273890283,64.1970656128669,90.05952332867292,101.11947649707685,152.15315131582844,100.90353901619184,48.185016913616096,87.70062165151833,55.367139186591515,103.68794128440074,83.86743234795041,77.87780304934647
D3Z1K6,Cit,0.0,0.0,0.0,0.0,6.579421700561287,32.33021928628963,171.58185566934876,0.0,61.9788442075011,0.0,11.08225614771726,0.0
D3Z1N4,Pbrm1,218.52073538389956,298.93780329767094,288.23017998337724,301.70984676405516,193.76484838194222,348.53684416643637,401.5256058682528,207.76829355053601,325.66850355874146,199.06514312141746,229.84711469437156,295.35393059137283
D3Z1Q3,Aamdc,88.14041407290246,103.82200817507434,90.54534003318877,67.17945924654305,35.59324648244532,32.063113990980526,26.578850735313186,44.17063049830753,14.605611231900408,30.494054904429987,38.35311263551384,83.00760514634577
D3Z1Q6,Ccdc9,18.04699288045106,26.26328964240385,0.0,5.406049703033702,8.679754739281005,5.968699514943555,30.57055972290602,9.396139671677009,42.239364903591046,39.78551571093064,22.986621712354527,6.040399515713059
D3Z1Q9,Gsto2,0.0,0.0,0.0,0.0,16.697914829870108,11.37647030082956,0.0,0.0,27.060093556822366,0.0,0.0,0.0
D3Z1V3,Efl1,130.5460940953011,116.32602882717231,100.22531321746389,105.14637027317178,84.70429384971769,99.01364921157221,147.39002730610852,16.557177440119307,153.40761418073956,265.46990221244994,307.3804662510344,178.21896481127686
D3Z1V4,Pebp1,1494.400026522178,1340.602433621387,1453.1097005267163,1066.009717151185,956.5219949333348,1063.083575456091,767.1016806230012,2752.8403861668553,896.1931786458633,1991.5258750099522,1287.0324554832703,1051.3030473284948
D3Z1X4,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.19174356504817,0.0,8.347412489812434,0.0
D3Z249,Myl12a,7.586040573265372,8.390004930323915,18.039481593538454,11.933823093696843,80.12769302676678,22.957674587625302,19.544991381027224,16.058006920414027,7.94743966446746,26.193811278847615,61.47289011984026,23.846775636715176
D3Z268,Ap1s1,21.287490131240496,29.391137046011053,23.340736417530195,38.075107977134465,44.591871625094974,28.640909598218236,21.235547246184776,44.98106601413101,55.67912334046101,33.59128191050311,24.563978621938883,44.48463466883661
D3Z2D7,Pbld2,9.202426634582787,0.0,0.0,0.0,0.0,0.0,0.0,8.584768705838234,0.0,0.0,0.0,0.0
D3Z2E5,Zfp687,39.18463669022687,42.30168220775218,20.776563379056576,34.105509404375525,1.2249105666842375,50.87947712050885,13.122314792633189,0.0,14.828098539204785,4.747612201896299,8.947349225468992,51.20913063126839
D3Z2F2,Hspd1,2523.5465729914454,2803.9550506928967,2864.497837745275,2758.293329248137,2875.031445608984,2684.8127400379967,2905.410572645197,3931.953207347819,4025.7940241389283,2634.6797441669332,2709.6818848117705,3405.8653301116174
D3Z2F8,Arpc3,170.06740880229347,216.59320031060128,213.77932904095175,195.871371199656,196.16502286126152,253.4949799332622,231.13819579252345,143.0775115870153,247.340210944206,150.12047996822656,138.83664687446299,156.95275153071037
D3Z2H0,Twf1,139.8439560459674,109.36180521289597,113.72011905335884,123.2551244800492,72.16973119517465,85.69367891133751,75.97867771339027,126.83502912640363,30.834134650392077,109.92128807395014,125.99776802536037,120.20989732928099
D3Z2J5,Ncor2,200.0983330222366,146.15049780567904,88.14296816551573,119.73998042187657,164.15842021448645,144.016461999467,134.84576190833667,87.53914858733803,130.09673580189525,146.7230874501397,235.09972148488526,306.048952252191
D3Z2J6,Tmx2,83.89185814705247,145.52035915778532,31.518318769494094,93.06366708268057,82.30105309203752,105.25172582448307,76.20514923709368,50.82700497644187,104.5989374993487,115.63690017336478,94.31746037310987,62.02744741183235
D3Z2J8,Syne2,171.411563463916,133.31070699812827,0.0,149.62015300684325,0.0,0.0,118.92217338875612,42.178241895197665,0.0,154.51739653833843,320.70568021650865,479.6583471809736
D3Z2N1,Ankrd9,0.0,0.0,0.0,0.0,0.0,0.0,0.7034364656240674,0.0,0.0,0.0,0.0,0.0
D3Z2Q0,Ahcyl1,204.64016162149937,160.71811527941114,104.30140481229165,236.81129398851428,158.58658660178097,204.08975055974759,135.7910936382819,83.2542838133881,174.10486031998948,184.5163985596645,159.7316929003623,97.34647690214123
D3Z2T9,Cdk1,89.54167824357663,131.9581021464522,205.8029469431394,191.26835598458032,372.98255074253785,220.44070779116194,264.03496519828576,57.603572788593944,342.5326746620584,136.0803567193248,128.83673395306772,147.6077184566886
D3Z2U3,Cwc27,119.39727027405652,113.15051922152567,111.48168723331234,155.27117590640077,134.41337822818664,134.98831823583598,176.42633790184863,177.29778425842457,111.26301632196909,87.79598993511222,153.95017263020614,125.58601795970273
D3Z2W0,Tnip1,22.762478127682392,30.9579960169325,38.350474681670434,51.3762017266918,52.60191509649347,34.914465464125826,72.29586863344687,26.956863091035636,43.74963384175532,18.110381143298415,14.871696257357929,60.93101153255269
D3Z2Z1,Clip1,366.7298235236196,318.40869546415854,299.62806014559806,370.36286104460703,366.2277198828019,310.5434230384487,375.245661290818,369.18554254657835,284.87581772865,397.8288502785977,426.8301734257432,428.48677991378173
D3Z2Z3,Tmtc3,0.0,0.0,0.0,0.0,0.0,0.0,3.91680398830589,0.0,0.0,0.0,0.0,0.0
D3Z2Z6,Atp8a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.826936997007222,0.0,0.0,0.0
D3Z2Z7,Pik3cb,16.513872412781808,29.457108758911485,0.0,14.415303760068321,0.0,0.0,14.24929054429929,16.606852234521774,9.689906201959893,0.0,0.0,3.80627937951274
D3Z2Z9,Mfsd10,27.787338883954693,36.44957664106307,33.150111649776214,39.32546581703183,23.88479783835485,9.652998193323935,35.02898324133815,14.052450059396397,14.28084732988032,14.547423291440534,7.912190573393921,4.586305050313032
D3Z324,Oasl2,33.26979884107461,12.314829215320371,4.351204626567557,25.826776020490296,0.0,4.095897144671622,0.0,24.180759262283047,0.0,16.579740304384114,31.394352979776233,35.46692250013833
D3Z325,Tnfaip8,52.98591324672955,23.34101370883331,48.27238400146441,35.528873075233044,66.26087751674378,63.30554198915869,64.637905220427,89.93047064312863,22.481159986831948,99.21449267234317,86.37508645587653,132.3721996906734
D3Z329,Cbx6,7.301163244605106,11.92653211110834,16.31124481274008,0.0,0.0,1.8763568174931144,0.0,0.0,0.0,3.2403138051690723,0.0,2.5805114112606637
D3Z358,Nfkbib,0.0,0.0,0.0,0.0,0.0,5.793042429028316,0.0,0.0,0.0,0.0,0.0,16.265955542906273
D3Z360,Dpysl4,7.794830680786438,23.86864372753449,5.287595178807738,54.18514210311658,5.330048545483146,0.0,0.0,0.0,0.0,6.196503675066902,50.0288034380152,3.047319419895522
D3Z362,Slc12a9,17.511401632343933,7.295765340090841,1.089344550715171,8.64417131646454,5.270661948405226,30.43519890341803,36.44108564678427,0.0,4.8086408558572105,4.851027012892002,6.178058227531543,26.089632821205445
D3Z369,Wdr12,259.5062793472098,261.3155353281341,233.81703200372974,273.67913164871794,284.88661483320425,217.11714746118932,320.2928545744039,136.9486589598193,348.4159147336291,179.0934817131892,168.24950097480658,204.45838409398198
D3Z3C3,Hpse,0.0,0.0,0.0,0.0,0.0,5.901751990676726,0.0,0.0,0.0,0.0,0.0,0.0
D3Z3C7,Il16,525.5333605344573,397.0362830092323,401.6368077492213,673.6868915558662,1055.2042343374935,610.7625899823598,432.3783005365403,491.35282001199835,264.42999672522063,641.3269080414498,538.6331391897494,547.6346121815457
D3Z3E3,Zfp644,0.0,41.26255588731925,0.0,0.0,0.0,0.0,5.888051078974312,0.0,16.668266444355996,0.0,14.98352520406824,60.701309523429074
D3Z3F1,Fip1l1,153.74735244725358,199.8857511236009,230.94454473187693,177.3095832462292,235.49948968262925,169.18626366349142,106.71220132702464,181.52690580582146,175.89352313742808,179.38617696612857,124.16116288494834,133.43383172064253
D3Z3F3,Gimap4,82.63939969838836,0.0,0.0,0.0,401.62402561905304,0.0,0.0,331.7422607980791,0.0,51.70567768282791,108.05055329386005,118.0123895859148
D3Z3F4,Mtx1,116.78298461032026,130.8158103533878,89.56575875231516,149.847229990594,122.40267570390384,124.45632807143927,112.39836422342569,29.6288681232133,147.5112275706635,66.56488688928678,81.72924016378764,110.57169340651714
D3Z3F8,Spg20,80.72829470678906,91.8198364366984,53.735707355859965,41.39883086479118,0.0,74.07208219067661,25.16316309218837,0.0,40.11599623504242,88.97818807751845,73.70470047721359,112.66388108478264
D3Z3L3,Trim12c,40.46300430158304,30.58780316000678,14.467532988758064,32.38389373560878,0.0,28.24625725797538,37.61321774773677,142.2860249304762,47.08449174737062,47.7767448937772,30.794163005180437,58.04578176460595
D3Z3N1,Ino80c,21.209110063845362,68.00694229604552,29.319091589450792,0.0,2.183122554463878,13.4681266171298,20.82229045388788,2.128412629694312,25.59895522144245,0.0,6.420312072247349,9.62223270037961
D3Z3N3,Rasgrp2,59.69065426832974,77.91684189140534,34.16899479232692,120.16036382603845,235.4562912316037,126.54349513176903,209.93637544664938,23.76469987855291,26.31197636636974,65.55592761208167,60.72386409192648,116.89812299583932
D3Z3N4,Hnrnph3,262.472975480483,216.52355437971417,130.57585385081794,143.58628776625383,173.20673710351412,191.46619103800407,120.15234302850723,283.1808677869095,200.66308814770193,194.03826858142534,223.30628141993185,94.27235198034933
D3Z3Q3,Smtn,0.0,0.0,0.0,0.0,56.16826738418721,0.0,5.9195482341515095,0.0,0.0,0.0,0.0,0.0
D3Z3S1,Preb,152.5633090034107,92.18986508276438,74.64869704882726,120.33656638508174,104.88502742811156,89.00136923231038,104.02870305885547,48.210263452860666,112.97046403295826,83.77124810904402,64.25291297336507,87.80082285922241
D3Z3V3,Sept1,252.72370501386013,248.52274987918386,253.61364952063556,388.10038495690844,436.50330271286265,268.0079292456432,102.92964724535382,225.96030181483826,46.889938421295696,366.17997124233796,365.36893914140376,523.177296025552
D3Z3Y3,Ssbp1,134.11176985701854,159.3799404570347,137.52829727903634,161.39236373633773,107.43801980985839,119.89268958617244,193.28398911571765,132.6334760110144,177.76988745916893,99.57912939986053,143.47513554872253,120.56361617739698
D3Z411,Uxs1,0.0,0.0,0.0,15.257136144419816,0.0,4.915322232649368,24.559150801653814,0.0,1.5594767599706822,1.2496676251574212,0.0,0.0
D3Z414,Hells,13.756372044444172,119.94396354167272,88.2671202430956,188.90815972813175,383.4603846403463,271.3355766464267,285.1480128134491,0.0,308.14683178735686,118.3286157690487,101.7552385931636,207.6899966461744
D3Z443,Pdpr,31.302007635117075,37.309897861596916,0.0,10.986717262300255,0.0,14.268681612214673,5.831232681399761,0.0,0.0,0.0,21.396780807495077,16.733111674942382
D3Z461,Stau2,0.0,32.15320475954804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D3Z463,Bid,83.6433312501882,63.250554217327156,86.35946086310092,96.134903096695,117.74786223658569,111.03926809970737,66.24791755813627,77.13183542091232,92.92494643987716,90.69528048475868,88.90811236779646,83.11387618268891
D3Z464,Cep44,0.0,0.0,0.0,0.0,0.0,0.0,9.405578295730407,0.0,0.0,0.0,0.0,0.0
D3Z4B5,Fam210a,0.0,0.0,0.0,0.0,0.0,5.638331581018933,0.0,0.0,0.0,3.9968426952393634,4.775100815537333,0.0
D3Z4C3,Zbtb7a,44.01479952481265,59.36965633731108,44.009578181897254,22.661222866792592,11.314048589920374,42.76030442714332,62.954150879993215,0.0,114.1656407516152,19.130943884145125,46.889434529705426,51.26051704161904
D3Z4C7,Dus2,0.0,0.0,0.0,0.0,0.0,3.872825689402281,1.3536477920182188,0.0,0.0,0.0,0.0,0.0
D3Z4C9,Uqcc2,48.9742083391175,45.84990941229307,47.44648588162011,62.61849330086846,47.29941796392954,42.224495965755935,58.586015998136,110.97785612850619,49.62113662197322,30.839346879423665,51.702247414302924,26.529669291202566
D3Z4I3,Rbm24,0.0,0.0,0.0,0.0,0.0,10.524544304009822,5.144583469604538,0.0,0.0,0.0,7.527151032719331,18.44634580390849
D3Z4K0,Ankrd36,55.16305895313268,0.0,0.0,35.54611354891212,0.0,0.0,0.0,0.0,0.0,0.0,18.68965654699381,0.0
D3Z4K1,Rnmt,497.4604917425233,434.4700779645028,425.9163166500024,502.8307919254453,405.4474718196092,445.0709566499633,368.31500384528306,379.2507448522787,423.7769505970561,425.80327657586224,429.57394204518243,419.82936697456455
D3Z4K5,Capg,865.7114423841657,681.4726047569313,604.8911857325492,532.9633420942052,359.61553860534076,377.32754056192636,178.69889735017986,1106.1244536663035,343.59497674850917,743.3856722124787,849.2975258733316,607.0054280286486
D3Z4K7,Usp5,896.8521394665382,769.7823930139784,736.6310017688064,757.3078883628575,937.5055903778331,839.7510585387038,693.2798642516443,1064.6346550105743,900.7621895715192,875.5358595692552,927.8685684714618,820.3475307451055
D3Z4N9,Far1,10.444884746115262,23.74447979121379,13.177255543494548,50.078384769868066,51.94906835959589,41.682469939198796,91.01826051486283,0.0,56.375272129068655,9.965698271211872,14.547933695684344,11.144831058494285
D3Z4P2,Lman2l,7.336367253273128,17.398551116572413,0.0,0.0,0.0,12.762596018398334,37.07489471131509,0.0,0.0,13.346100608229344,5.734753197944237,5.9544809621211465
D3Z4P6,Snx10,31.195654843399556,11.121591003021713,9.642008120614243,8.081847720919503,12.16935988329469,10.834259486496391,0.0,0.0,0.0,4.760740208206155,12.097258349087769,29.673486819762196
D3Z4Q8,Igsf8,0.0,0.0,0.0,0.0,0.0,0.0,12.362372735406536,0.0,0.0,0.0,0.0,0.0
D3Z4S3,Ptrhd1,18.659570850920872,36.99611143499178,17.222406340601264,25.603770083614602,30.545769015617292,15.068149620381748,13.760406892780145,29.749397259800634,14.847538428007864,46.279796447831025,13.67852335149125,12.404519831331763
D3Z4T3,Psph,22.181223964524406,37.027003602980315,47.0877379049014,44.02069434219761,33.328281351142856,47.911209334485804,32.07314326090982,0.0,16.693266102747245,26.923677611586662,73.57895707743629,56.352051036924614
D3Z4V1,Plrg1,140.66368385702134,166.25099493476625,159.122592157329,154.58404330330262,169.41136087765884,146.4725524196955,117.44082055351626,62.402647240187534,164.22252431506124,129.42515203411008,167.9931615696324,144.51990634165722
D3Z4V3,Epn1,96.86700456026351,72.09700375865509,69.12183933053313,62.991581522877475,157.7239027126418,62.08058382189097,43.351170084163066,131.20717858255085,109.36860205382219,49.88994736495247,66.37336474318955,116.4306781761046
D3Z4X0,Slc15a4,15.173033559590904,0.0,7.365198044792747,0.0,0.0,0.8198598827448624,3.0475482748760236,0.0,4.631191543168115,0.0,0.0,1.2451185348728853
D3Z4X1,Pgls,514.6669271855491,542.1163107466256,722.2978777442255,548.5002329295918,786.0024224360211,446.7942874491697,545.4379045020384,716.7903971554639,569.2375498179495,604.3010686504807,482.71038423684996,656.385297548558
D3Z4X4,Rab7b,0.0,0.0,0.0,0.0,0.0,0.0,13.419223804690606,0.0,0.0,0.0,0.0,0.0
D3Z4X5,Taf6,59.90665802291753,58.72252186543432,62.84374973795568,78.76396466038743,64.09222959983649,84.08874272721712,70.0734704299535,4.283689464956349,39.801811339044264,35.86854211214414,36.429003175150065,65.69057165609856
D3Z4X8,1300017J02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.673252298864731,0.0,0.0,0.0,0.0
D3Z4Z0,Tada2b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.175724038831733,0.0,0.0,0.0
D3Z591,Fyttd1,17.029903918597938,39.38899208311894,43.51836567447956,72.07854066254801,44.17476758335561,42.05875220053097,42.46005805602531,0.0,12.889476380929723,5.8195012125738,25.858789318285286,11.861939792629288
D3Z597,Fkbp8,146.12205129117507,175.52338691990153,157.25355408729408,204.1380827001517,177.9318946038175,255.7490212252114,232.02497666104935,38.83938093159689,237.64426235377007,127.63522036605389,103.24164165778603,128.12658008796606
D3Z5A6,Sf3a2,99.95645615462361,112.3088769862872,113.28150347152511,137.62534617740678,164.32411197679684,174.65462310017517,133.37371304559633,38.27755924676402,193.7010790332266,125.60685022468475,121.95114666217991,212.67301803006535
D3Z5B2,Frmd8,39.609095444036804,48.04144702002186,41.52432483721806,16.79489896471357,26.94857357499927,50.8567047445811,17.307819110857917,4.831383455968338,11.21631391573427,39.534694563278975,45.105448334290585,53.31058178833306
D3Z5H1,Map3k5,0.0,11.502601250332793,21.993511376775356,0.0,19.55812124798129,26.925481193904275,59.244360279801285,0.0,14.264225935382353,0.0,18.092204290660092,95.10732171284478
D3Z5H3,Sec11c,0.0,12.687505761499658,26.47832288871031,0.0,1.4880693977751542,14.638768048115423,32.909578409281096,0.0,22.69700645823934,3.7238648608092624,18.255331233306126,31.092573656299734
D3Z5P7,Cdca2,0.0,29.920039698875218,0.0,2.3929012437604764,54.237909879017394,55.12365015063652,136.92623442788292,0.0,98.03539784344774,0.0,6.034074779833102,89.11930203279815
D3Z5P8,Mfn1,67.98313841032704,80.92034062147465,44.37693027675678,21.34531843996007,0.0,56.319118362824526,65.57632313632516,0.0,50.87378359779677,24.934234126346624,32.354710324635626,5.074739163898835
D3Z5S0,Mpc1,8.299927073689654,0.0,0.0,0.0,0.0,0.0,8.03854401224523,0.0,0.0,0.0,0.0,0.0
D3Z5S5,Esam,112.15429241251545,107.8166015491027,50.01948178700083,4.736567410548397,0.0,0.0,0.0,135.05785063401242,0.0,90.91291742033162,39.310218939937,0.0
D3Z5S8,Tent5a,0.0,0.0,0.0,0.0,0.0,0.0,1.0617998201738927,0.0,0.0,0.0,0.0,0.0
D3Z5X7,Tmub1,27.28344182601612,16.57989840169752,0.0,0.0,0.0,0.0,6.110576435031393,0.0,0.0,0.0,3.201959992076572,10.043784666851714
D3Z600,Pex5,0.0,25.921341053353355,11.219915888133128,0.0,0.0,104.95715236976135,36.54253905035861,38.554932169250776,108.37821018166285,63.84637322136776,47.3260389938463,35.87626467512262
D3Z603,Mrps18a,0.0,0.0,0.0,0.0,0.0,0.0,2.1702799161642576,0.0,0.0,0.0,0.0,0.0
D3Z636,Ppa2,320.65733558233785,250.8282292972145,264.0893091895882,208.5695401747664,245.89018265496077,227.9489394873823,163.37175763314502,341.0683616480974,279.06228712924207,314.0526558755634,213.28905243052893,235.94357302037662
D3Z644,Fopnl,13.17062037516878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.038208241357685,0.0,7.527520624684713,0.0
D3Z645,Vps29,54.459984104669076,74.9593632547781,98.01864857936667,76.27833097975412,81.3935248818703,92.1880996490713,75.12160539153517,57.74955096277713,72.26922482973889,93.84610363530199,53.14024762005177,57.78630246845328
D3Z647,Ube2q2,0.0,0.0,0.0,0.0,0.0,2.3714141393324515,0.0,0.0,0.0,0.0,0.0,0.0
D3Z668,Arl6ip4,17.477696792381714,10.512327660672426,19.11937133646612,17.060801167320065,71.57252839206154,64.33962525366205,25.522136017350224,0.0,4.27739328885425,4.915023926232178,22.215358567857,25.915180543104906
D3Z684,Gemin7,0.0,0.0,0.0,0.0,0.0,0.0,1.2677304183848768,0.0,2.8724317920214615,0.0,0.0,0.0
D3Z6C1,Lrrc8d,0.0,0.0,0.0,0.0,0.0,0.0,4.639915147500027,0.0,0.0,0.0,0.0,0.0
D3Z6C8,Mrpl48,0.0,0.0,0.0,0.0,0.0,17.648493515183063,0.0,0.0,13.06567088451038,0.0,6.5550694094025825,40.58202699695306
D3Z6C9,Nagpa,0.0,0.0,0.0,0.0,0.0,0.0,14.2827848452975,0.0,0.0,0.0,0.0,0.0
D3Z6D3,Use1,0.0,16.91045486235357,0.0,0.0,0.0,2.2781832713934036,22.502403411981337,0.0,22.022228033986224,0.0,4.037333653976356,0.0
D3Z6D8,Mapk3,175.28358112270504,164.47868765195292,126.28910719405106,154.35237614589406,168.0844063708172,124.94146120271917,162.32850961330848,131.28163080940993,80.79073000894041,150.18125840260046,125.19310471806548,97.45976135139743
D3Z6F0,Ifit1bl1,9.07871876043574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D3Z6F8,Dda1,40.575865249211624,17.618121562401882,34.818751544469286,30.80271552280149,74.42563276838096,55.59001101784614,31.074040986450253,28.418971464956893,62.70927824190246,33.57605342318369,19.507351393216215,16.714117722537495
D3Z6H3,Dctn6,7.442085102950545,17.71246070132235,0.0,7.73105462810561,0.0,15.335765799542216,0.0,14.293508332571069,27.656185797598464,6.231635913888373,13.703477653450108,4.331589101187253
D3Z6H8,Amd2,0.0,11.371437826115693,0.0,0.0,0.0,22.88714000652976,39.00601441024643,0.0,9.785271694201422,0.0,0.0,0.0
D3Z6K4,Zwilch,0.0,8.869870115198305,0.0,22.52149579485161,28.95921797166281,26.606428793793874,37.43366711982825,0.0,22.814147714701203,0.0,6.938411564754681,1.887092050040122
D3Z6L4,Rnaseh2a,132.40127127553453,168.35788184429921,206.72259106204905,214.06053541293196,352.18315041250463,270.55867448667294,235.7974247036259,147.2805604634728,303.11070369251706,253.90036811488528,219.11618308693144,231.8351225285771
D3Z6Q4,Foxp1,101.75489420866212,77.84062752612866,128.36836282849248,152.0793931889441,263.74956314484183,83.3307650097022,77.4562929182984,147.41718413750297,94.80420647494519,151.39057646513845,81.51395968824897,128.26695872681725
D3Z6Q9,Bin2,1017.7303062254656,1044.6297447653212,954.8389481941746,976.7413859770398,216.56661866629747,560.576327898804,313.3291359438319,678.2393507016614,153.99671810001942,678.7839219777235,590.1076221332386,591.4789120624454
D3Z6S1,Tmem214,85.67105392982006,76.03560122951221,38.30091593339609,88.08289150455133,49.83577127633563,36.079758919475914,56.85695291576284,20.286336933182593,103.11745195165652,29.896772965738997,32.54472850491095,19.933350666948815
D3Z6S3,Tssc4,42.31768763800749,54.12344779034658,60.69325492195853,47.30624775009257,34.4651942381023,62.99590289575636,66.31945387772512,57.92033055531481,60.611469069655,89.16640133959436,89.4712952357846,94.6753260443351
D3Z6T3,Ctse,0.0,9.957582323756727,27.511643449836278,0.0,68.28468887342764,19.688920138047752,0.0,14.96844751156233,15.49382303312161,10.206474376616121,3.9851938096750423,4.3501500220442475
D3Z6T5,Ssx2ip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5166097952452695,0.0,0.0,0.0
D3Z6T8,Cops7b,53.788903280115186,105.04946382527126,86.63955650562846,70.03553087034723,47.798635136480534,96.16665655596726,51.99841847652233,111.52720514646832,57.39784502867063,94.58149220037267,77.38884109819902,146.5162072499145
D3Z6W1,Map6,69.91267435836828,56.85686070885899,26.347049323516693,28.924104985952447,0.0,0.0,0.0,53.37162090525329,0.0,61.0216328081983,25.31924664749021,0.0
D3Z704,Cab39,49.10641738169039,36.0404863367365,36.43938823767052,29.653095601215902,118.66697917526392,109.36863442627562,92.1668840439222,88.00893638220363,106.6924803206275,116.01207318465599,97.97479188801387,113.08567079406538
D3Z776,Socs6,0.0,0.0,0.0,0.0,0.0,0.0,3.369642178009683,0.0,0.0,0.0,0.0,0.0
D3Z7B5,C330027C09Rik,0.0,15.717524545416925,0.0,0.0,4.011188111667667,55.75189597951295,51.94532968861353,0.0,0.0,0.0,0.0,36.35853445726187
D3Z7C0,Mrpl40,53.88705473714803,42.46090516262731,50.11087016047389,62.13297314670514,98.48473500385401,108.72916002253838,56.340550359376614,53.14507410026475,130.85726595014373,62.63486998100532,41.00227940040685,88.83480879664333
D3Z7C6,Ptges3,477.7698984794248,404.74778919346926,433.61369684911864,446.2178031493519,469.6650130012827,532.6535579475635,711.8514435512429,472.8456610361297,527.8080580177018,512.7607341647158,657.2258515725835,589.6450828927968
D3Z7D0,Mettl10,71.15855410200575,68.91474098140164,68.57015494194499,52.84483871749578,110.55739438795844,19.137491674651706,5.195546781037161,93.11898799914145,7.472658507344351,30.898871800937,33.68248999315312,29.378490445867165
