gene_id,HSC,MPPa,MPPb,MPPc
Troap,6.450434079,17.00462765,14.19451869,18.74530742
Trove2,16.59296786,14.22269946,7.524829239,2.566354189
Trp53,519.0273882,439.3313344,650.6570065,425.4371678
Trp53bp1,45.51899214,34.9326445,36.68275962,33.95151997
Trp53bp2,46.72843967,31.85226809,44.25686081,36.69421304
Trp53cor1,6.129899764,3.232178802,8.689630716,10.27889822
Trp53i11,63.09260974,28.83567041,51.18854761,86.02421806
Trp53i13,7.353124312,7.687732938,2.667616896,9.666512477
Trp53inp1,34.02947693,23.97378703,26.84736811,15.1727198
Trp53inp2,3.381301466,3.543608928,2.50871485,1.70877118
Trp53rka,20.19822271,20.25716137,19.6885919,19.7860291
Trp53rkb,6.380674621,5.679630584,4.164607368,4.172807985
Trp53tg5,0.667715232,0.334829226,0.987762759,0
Trp63,0.02562644,0,0,0
Trp73,0.06808353,0,0,0
Trpa1,0,0,0.038533381,0.028939419
Trpc1,0.673469442,0.326081138,0.011272859,0
Trpc2,5.169951005,4.226357848,5.339367625,7.062126727
Trpc3,0,0.237322421,0,0
Trpc4,0,0,0,0
Trpc4ap,92.00639303,73.33286102,92.69369516,65.57508322
Trpc5,1.10795366,0.711361139,0.632829329,0.247728205
Trpc5os,0.246670108,0.030108531,0,0
Trpc6,89.48304783,41.99376283,13.02399666,1.23698579
Trpc7,0.181126937,0,0.058667654,0
Trpd52l3,0,0,0,0
Trpm1,0,0,0,0.062114279
Trpm2,0.581359544,0.212200843,0.930809811,1.81441253
Trpm3,0.395754957,0.307963006,0.172306105,0.020881925
Trpm4,4.697704045,4.746425802,3.414755066,2.551202307
Trpm5,1.419567177,0.36978313,0.147870139,0.04935717
Trpm6,1.420342282,0.646856429,0.074879379,0.087632545
Trpm7,58.34603626,76.26758674,63.15432471,37.25962457
Trpm8,0,0,0,0
Trps1,6.985445647,6.784540341,13.46846725,10.21469676
Trpt1,3.24747768,2.577338725,6.548701759,7.61996232
Trpv1,0,0,0,0
Trpv2,30.96426711,20.15979704,30.41624417,23.44694645
Trpv3,0,0,0,0
Trpv4,0.305741151,1.221536607,2.118756578,0.633208612
Trpv5,0,0,0.080730215,0
Trpv6,0.328283003,0.633469683,0.049854447,0.238701193
Trrap,72.42246473,57.81902699,70.14843656,42.95102906
Trub1,35.52462631,22.86828924,20.9616664,24.54166147
Trub2,21.05547005,23.96745439,15.55569813,12.95396463
Try10,0,0,0,0
Try4,0,0,0,0
Try5,0,0,0,0
Tsacc,45.95073513,14.18045172,15.60185927,22.78468436
Tsc1,51.12125329,46.39245892,44.91890047,14.72577304
Tsc2,42.97532407,35.20834045,41.65588632,24.30004126
Tsc22d1,272.9953239,179.4097614,169.1318217,204.0205939
Tsc22d2,21.29657972,21.76864914,15.58202522,8.058084549
Tsc22d3,217.4762945,86.53709125,58.85722589,43.34501173
Tsc22d4,83.51001233,49.8932773,69.40267634,67.38824716
Tsen15,60.1195618,83.27668697,47.4768664,62.04661829
Tsen2,21.4282767,17.76818557,22.37531211,22.95746305
Tsen34,27.38318703,20.22206045,28.08668298,36.00832886
Tsen54,33.1782792,21.24699803,20.15312619,17.84986158
Tsfm,14.3733079,20.17644284,26.98056941,19.18940266
Tsg101,34.05830706,46.3899711,35.62111607,30.6731117
Tsga10,6.289836084,6.292697862,5.125306046,3.561333381
Tsga13,0.251578319,0,0,0
Tsga8,0,0,0,0
Tshb,2.037701677,0.780312266,3.152423676,2.134221847
Tshr,0.443825652,0.276890105,0.097237571,0
Tshz1,28.0087063,33.1334966,32.47689743,19.42562354
Tshz2,0.26759322,0.159623432,0.010159751,0.086965727
Tshz3,2.069636953,1.596571304,2.914623873,4.888405376
Tsix,2.050282957,1.860746375,0.812582179,0.607522966
Tsks,0.195518134,0,0,0
Tsku,0.628333749,0.229535537,0.225298089,0.04522128
Tslp,7.204176525,6.130197829,5.063841373,1.53811341
Tsn,79.96603331,95.7852316,78.01858703,75.81424572
Tsnax,74.65160083,74.85269432,68.15250494,101.8127151
Tsnaxip1,0.329143181,0,0,0
Tspan1,1.483775655,0.387564275,0.591223758,1.16882257
Tspan10,0,0,0.194462407,0.041561038
Tspan11,0,0,0.030664692,0
Tspan12,1.796573098,0.075757583,0.056717028,0
Tspan13,160.6573098,142.1584664,145.8566701,185.4772553
Tspan14,103.7922441,76.27165772,79.20466313,55.58665232
Tspan15,0.254853611,0.081914491,0,0
Tspan17,5.236685663,2.367456985,1.792367475,1.249719782
Tspan18,1.247333153,1.479786138,0.410303831,0.885954823
Tspan2,4.726557805,7.031694183,17.4208503,26.58817788
Tspan2os,0.595427229,0,0.44722439,0.696006244
Tspan3,137.466307,110.7216647,90.82470144,100.4542763
Tspan31,81.22794222,61.00095178,70.09999973,67.67964248
Tspan32,59.86528952,87.36395293,35.23069849,149.4670704
Tspan33,30.19247039,12.24047046,4.359878796,1.435993439
Tspan4,112.8217459,79.44069107,96.51435924,80.9404074
Tspan5,24.39666928,25.82834551,43.07955344,28.45263549
Tspan6,15.41405191,20.26767807,13.12087033,24.4141022
Tspan7,1.654227883,0.233278579,0.292520899,0.061271814
Tspan8,5.12441358,4.595482835,0.590697634,0.56572537
Tspan9,6.576695864,2.552324802,2.192998553,1.761634037
Tspear,2.011626953,0.245620439,0.65232933,0.633502201
Tspo,82.92986507,90.91792025,99.98761431,120.4065037
Tspo2,21.70948861,5.221034458,2.930908671,0.074921162
Tspy-ps,0,0,0,0
Tspyl1,86.5326859,63.93002336,65.42375742,59.34627625
Tspyl2,49.23760611,25.99141096,32.31404945,27.4829488
Tspyl3,27.5410438,30.8903855,29.99555357,25.65729891
Tspyl4,6.817380176,5.817953507,5.052274991,6.420719564
Tspyl5,0.532423946,0.271263103,0.569397953,0.079314533
Tsr1,56.8284372,75.69923241,62.81067372,54.60026144
Tsr2,20.27280295,21.01418309,15.55805734,12.89857083
Tsr3,67.75552858,49.20641217,56.10488629,50.18900536
Tssc1,18.82321463,28.68798422,24.29817093,18.63343996
Tssc4,67.41689273,75.66892621,70.14989802,40.99967592
Tssk1,0,0,0,0.082746485
Tssk2,0.414260591,0.729569737,0.355614051,0.910400309
Tssk3,0.623352281,1.341137536,1.542216279,0.755257188
Tssk4,1.567397207,4.558595215,6.245094671,2.433277473
Tssk5,0.197977202,0.375518691,0.269530105,0
Tssk6,0,0.600037874,1.572785767,0.784062636
Tst,28.11670112,30.19990172,66.56077035,40.75957427
Tsta3,45.94104632,43.20080901,46.53213935,46.93776249
Tstd1,8.01411409,9.33602833,4.697099377,5.369756024
Tstd2,30.55190174,29.39769209,29.45815524,21.17197071
Tstd3,8.616356572,9.704768836,6.804957667,2.078490593
Tsx,1.232065,0.570570749,0.275261101,0.11975909
Ttbk1,2.251290394,0.341697877,0.600812999,0.308604011
Ttbk2,11.86770978,12.27986852,11.0467508,6.145522246
Ttc1,90.13786985,94.64942761,86.20044522,82.55210868
Ttc12,1.35849693,0.810704409,1.114147404,1.635878481
Ttc13,19.96183929,20.76727803,25.50867423,29.25966723
Ttc14,62.84046427,53.1568479,38.26551669,16.76780125
Ttc16,0,0.156622892,0,0.084103405
Ttc17,25.46763766,22.87891903,21.8815487,17.84513716
Ttc19,27.50961423,29.29184656,24.87356711,21.71679728
Ttc21a,0.703757619,0.664669237,0.104739226,0.031779806
Ttc21b,19.34418923,20.44078527,20.3746412,15.12439576
Ttc22,0.554271039,0.245670196,0,0.125459943
Ttc23,2.98457999,1.926666882,1.824275239,2.067405085
Ttc23l,0,0.148990027,0,0
Ttc24,0,0,0,0
Ttc25,0.707269223,0.954505064,0.195571652,0.202770311
Ttc26,2.743210372,2.237031767,1.64721982,2.369210997
Ttc27,41.60943764,47.93717044,44.81513708,37.73560963
Ttc28,18.65096642,10.07212973,10.8652797,6.116045256
Ttc29,0,0,0,0
Ttc3,123.4865304,106.7838942,116.2515341,75.12026254
Ttc30a1,4.451820858,4.861046563,6.482289014,2.830685346
Ttc30a2,0.672025573,1.193078181,0.864597493,0.412741983
Ttc30b,5.845379478,5.063170821,4.270521188,1.860728694
Ttc32,25.96294873,25.87674496,19.42525837,15.37128032
Ttc33,65.4096541,71.11937763,57.25505233,24.72287662
Ttc34,0.410621378,0.202961976,0.017786632,0.039662328
Ttc36,1.109858339,1.123190728,0.246935992,0.633998264
Ttc37,21.92753418,28.81214918,28.00672045,16.26972954
Ttc38,18.70919383,14.17613195,12.7414763,12.71474037
Ttc39a,4.513096697,2.723441747,2.981036619,0.910101658
Ttc39aos1,1.021312034,0.646085204,0.578874453,0.224286658
Ttc39b,28.93434248,15.45039456,7.230220546,3.8334767
Ttc39c,2.424708345,0.983972189,4.700982675,3.231265329
Ttc39d,0,0.0673743,0,0.074346639
Ttc4,35.79496785,32.67030932,31.68353549,28.87682069
Ttc41,3.467602802,3.407457195,1.970571181,3.259561215
Ttc5,73.01560918,54.69590528,57.18469365,64.18711686
Ttc6,0,0,0,0
Ttc7,40.65331715,47.9308378,47.27184497,33.08678284
Ttc7b,37.69421165,39.8187276,38.73443536,23.70223372
Ttc8,24.77902295,18.87458802,14.17616698,10.56813381
Ttc9,0.165533146,0.048872592,0.062331316,0.034406751
Ttc9b,0.156654412,0.809121249,0,0
Ttc9c,35.96487655,50.44896635,40.86649119,29.85865587
Ttf1,22.53133632,25.35452844,22.10911831,19.19513945
Ttf2,20.21301588,36.62458986,31.87018432,20.32613125
Tti1,32.33558872,34.28264437,40.22762604,25.59335054
Tti2,38.68058015,40.1665704,39.22130905,26.93727859
Ttk,13.28974406,49.74400796,36.95104122,43.14388653
Ttl,15.25822743,10.70731601,8.299609809,5.751252735
Ttll1,13.60415788,15.98661075,17.57643275,13.18142846
Ttll10,0,0.289876537,0.168039279,0.052816288
Ttll11,0.652499068,0,0.148139465,0.056198127
Ttll12,55.72367612,34.36745649,38.28514196,23.83941056
Ttll13,0.023676861,0.069483295,0.640034308,0
Ttll2,0.215963894,0,0,0.035413896
Ttll3,12.56877816,5.219790547,3.560671029,4.681155305
Ttll4,30.14260844,28.32204817,33.72915662,23.49165969
Ttll5,33.63247188,43.05357516,39.15658742,28.9647286
Ttll6,0,0,0,0
Ttll7,5.741047496,2.576343596,0.839639997,0.519238789
Ttll8,0,0,0,0
Ttll9,0.124892117,0.501205738,0.04536548,0.973164195
Ttn,0.453594812,0.3803903,0.356325989,0.230111189
Ttpa,11.9045509,6.659583809,6.155048091,4.365834185
Ttpal,73.94431743,59.91445191,58.75868199,38.25495809
Ttr,0.525759932,0,0,0
Ttyh1,0.953306014,0.699801812,0.544559461,0.11492871
Ttyh2,1.160228354,1.800305861,12.88993937,8.028506321
Ttyh3,94.12895217,75.07659833,91.17879141,50.22815053
Tub,0.456558171,0.239939158,0.091964011,0.170014912
Tuba1a,66.04628005,141.2970014,132.7933394,85.11544261
Tuba1b,1110.019031,1879.052224,1851.128453,2200.954243
Tuba1c,352.9516684,552.0862285,597.4620883,422.9146664
Tuba3a,0,0.284342263,0.039016288,0.066685996
Tuba3b,0,0.133779481,0,0
Tuba4a,285.160693,488.1627639,514.4367611,260.6376754
Tuba8,37.48814712,137.8667467,39.53051143,5.34505407
Tubal3,0,0,0,0
Tubb1,1.074742297,2.475496325,0.054738425,0.105707154
Tubb2a,15.69001769,14.07073875,12.64272361,3.681114237
Tubb2a-ps2,0,0,0,0
Tubb2b,1.134538819,0.885728084,0.403094676,0.498542466
Tubb3,0.405928211,0.115933879,1.126141784,0
Tubb4a,8.654922777,4.351857177,3.358092321,5.846264145
Tubb4b,410.6213783,779.9481395,481.6103668,456.5170856
Tubb5,846.1311922,1555.257621,1283.847523,1227.049328
Tubb6,19.98355641,27.66390608,86.48167115,22.1006562
Tubd1,8.955063322,12.58559927,8.919225486,7.521778801
Tube1,5.666585418,10.60739602,7.21401926,6.555264224
Tubg1,32.14677501,50.61813827,48.23056024,29.85460637
Tubg2,1.505005972,0.230926456,0.092042094,0.095065572
Tubgcp2,39.28105029,62.57936198,59.70904608,42.29467249
Tubgcp3,57.11461167,70.92758914,57.94485966,58.08637535
Tubgcp4,29.92425566,37.71448222,36.83224571,28.70151105
Tubgcp5,17.9344432,20.48873239,14.49447214,12.35966666
Tubgcp6,18.18481633,17.58046806,19.02302386,13.30355465
Tufm,47.66967247,61.28886068,46.08347229,38.8554653
Tuft1,17.94744039,9.637461933,6.944255321,4.109247697
Tug1,97.09892805,103.3154175,98.21173624,60.22198077
Tulp1,0.98542325,0.276408372,0,0
Tulp2,2.587551309,1.216551916,1.709438186,1.195188194
Tulp3,7.338661986,3.677793019,1.641580686,1.206877752
Tulp4,1.788720433,0.376948058,0.308590654,0.919040931
Tunar,0,0.063952414,0,0
Tusc1,122.7170968,140.339416,104.0767688,18.52342853
Tusc2,28.47164254,25.16590627,25.27254466,21.21938361
Tusc3,27.24848889,29.99567412,27.38163475,24.13249317
Tusc5,0,0,0.073826922,0
Tut1,33.04145425,27.46736811,40.08544723,27.79661638
Tvp23a,1.164569416,1.271329241,2.593061751,1.839485688
Tvp23b,54.87224207,55.21133683,33.97656028,19.67821114
Twf1,33.93589717,39.77666079,38.66115377,35.30742778
Twf2,54.66924961,60.31793146,79.67504325,67.11406222
Twist1,0,0,0,0
Twist2,0,0,0,0
Twistnb,64.72789245,90.52393965,61.55904086,53.22613087
Twsg1,51.22428555,69.10718167,57.91980613,39.40265408
Txk,0.693236985,0,0,0
Txlna,89.79450775,78.02331082,75.63599585,52.68889711
Txlnb,1.381523223,0.852395788,1.06941223,2.343817253
Txlng,59.95248884,52.38969395,44.32492291,36.97700317
Txn1,460.1028589,732.3334813,795.687745,704.5894978
Txn2,101.7712994,87.74368509,117.4225781,101.2118704
Txndc11,24.17595337,26.48038113,39.02129833,26.78491612
Txndc12,62.88465471,71.31365394,90.58982455,81.67201719
Txndc15,33.64546907,35.62900859,41.01013145,29.12603371
Txndc16,11.9499938,9.606635553,11.54464805,9.415780892
Txndc17,75.27759272,81.70483558,63.5568515,50.1152707
Txndc2,0.19301393,0.268209866,0,0
Txndc5,53.14857848,54.43174377,59.59693151,36.26732817
Txndc8,0,0,0,0
Txndc9,23.51626332,21.804225,20.48888532,20.64857274
Txnip,790.2149213,383.6697017,313.4280741,376.3217863
Txnl1,104.6013782,122.7878293,81.55510227,49.02393026
Txnl4a,161.8055524,157.0804249,187.4355168,167.5217693
Txnl4b,19.8807132,18.61770905,16.9589675,8.12830964
Txnrd1,82.84337468,91.73143816,91.18338455,61.99009401
Txnrd2,16.50175123,12.68382302,17.5989183,14.6139562
Txnrd3,16.20799112,17.11291578,15.76109536,10.1934875
Tyk2,33.48524918,24.75360625,31.9781233,16.87460683
Tymp,6.690244035,4.854713925,1.994209192,1.402499007
Tyms,32.63145201,81.36626557,59.16079123,49.54631585
Tyms-ps,1.840158581,5.684221747,3.013397435,0.042981569
Tyr,0,0,0,0
Tyro3,0.975245269,0.440367173,0.550891742,0.330704161
Tyrobp,49.98742577,66.21293961,383.254364,258.08649
Tyrp1,0,0,0,0
Tysnd1,50.78498056,69.4192903,85.16865714,77.40991772
Tyw1,29.55631706,25.24732591,25.19780161,21.65959808
Tyw3,6.429425896,5.335180271,4.454998717,4.62657141
Tyw5,20.67342358,28.64953606,25.40344938,10.86030528
U2af1,122.3668816,122.3780171,99.78029631,58.77782759
U2af1l4,49.94725264,47.36881611,58.17117659,72.16581433
U2af2,111.2403425,96.38095197,109.8946172,109.5582288
U2surp,66.67203563,76.63171347,60.56712966,41.24365833
U90926,0,0,0,0
Uaca,18.78559367,14.45922352,4.473788868,7.86991775
Uap1,34.01175349,31.06068825,28.62303741,19.1635871
Uap1l1,76.22827803,61.88933053,70.20000509,41.45271381
Uba1,272.1682301,265.7039507,289.3537148,167.6090023
Uba1y,0,0,0,0
Uba2,62.22557907,104.5767435,89.95242087,80.0255577
Uba3,64.20871382,67.79858712,60.195711,45.16981798
Uba5,45.74679742,47.65785584,49.37801214,42.17774316
Uba52,1383.555511,1188.116106,944.3762997,1727.128917
Uba6,36.57101819,45.66805029,35.47789336,19.2913151
Uba7,215.6902444,91.31031768,69.04148787,54.70757321
Ubac1,21.0976991,21.6417702,16.344112,18.9052627
Ubac2,39.80353729,32.28153053,29.79491651,34.50562664
Ubald1,36.3448671,45.41745872,44.1777334,41.53454747
Ubald2,95.96321003,86.03319414,78.87708816,76.25294163
Ubap1,48.86683175,43.23201987,52.43141172,38.79252931
Ubap1l,0.940374992,0.617760215,2.100112572,0.225093183
Ubap2,129.8868189,140.4714967,158.2794654,132.1163098
Ubap2l,326.595732,309.4602226,373.7757766,240.5723995
Ubash3a,10.81522103,22.48957483,38.22689249,39.93448851
Ubash3b,27.88700534,48.3610049,40.97672674,34.51085725
Ubb,1156.41427,1202.068267,1426.391699,2210.217476
Ubc,372.7735635,246.2016851,280.326091,257.6005499
Ubd,0,0,0.123509961,0
Ube2a,28.44115823,53.62342768,46.05716608,28.51304054
Ube2b,113.6514392,99.34213907,86.72823969,69.79803753
Ube2c,86.12575572,264.6748969,177.3351842,367.0518044
Ube2cbp,11.25197385,9.895313412,10.45383802,9.185836745
Ube2d-ps,9.179016706,12.61181187,12.32199661,5.571809236
Ube2d1,58.46820984,50.42092181,68.02869872,43.6753835
Ube2d2a,118.6934033,161.2167688,124.4381942,64.27823063
Ube2d2b,1.815286687,0.485206779,0.893054133,0.380842041
Ube2d3,163.9283478,213.8817064,150.053346,93.9495971
Ube2dnl1,0,0,0,0
Ube2dnl2,0,0,0,0
Ube2e1,118.6971843,167.5471459,105.9378289,44.66363039
Ube2e2,49.25107592,44.59059704,15.70265799,8.087089097
Ube2e3,158.4215569,224.2570564,202.2168937,109.5202647
Ube2f,44.80201992,32.60947075,42.47805982,42.07043139
Ube2g1,39.14658846,56.0198791,48.60782472,29.03610105
Ube2g2,30.96663023,31.22692002,33.50868551,34.64027254
Ube2h,36.49988812,20.62895511,22.05796734,19.56651241
Ube2i,78.52334532,86.98014979,65.87743518,89.50003948
Ube2j1,67.85430722,72.73533133,66.84533675,39.07312596
Ube2j2,7.2544402,7.120170193,8.578664433,8.341836437
Ube2k,44.63163859,65.22504797,56.67673323,51.68124636
Ube2l3,96.8321312,101.7713845,107.7274864,114.462849
Ube2l6,65.09772156,55.09463535,34.84967597,23.58901643
Ube2m,39.57265995,47.68386489,37.9991141,19.83985371
Ube2n,18.30951845,28.90894808,24.63785511,19.70065212
Ube2o,14.70818639,11.37803292,14.99422753,9.491000368
Ube2q1,82.46480201,89.6975303,102.2198843,72.57835721
Ube2q2,32.8840701,39.16013317,34.34234189,15.83407076
Ube2ql1,0.036081142,0,0,0
Ube2r2,120.2126566,123.3136644,152.0626395,114.3514878
Ube2s,46.90898244,80.32115402,62.08537388,87.14812323
Ube2t,19.22047962,53.60985774,40.41761535,39.82430834
Ube2u,0,0,0,0
Ube2v1,107.5798614,83.85861124,111.5387554,98.08548713
Ube2v2,10.77575684,14.55129556,8.95607506,3.826069489
Ube2w,23.62477803,19.56093297,18.59561056,5.415802222
Ube2z,44.76113786,49.20007953,37.27026501,24.45594704
Ube3a,100.81447,122.3257728,76.52602268,15.37257953
Ube3b,67.87061278,51.25863945,57.94506844,43.43494439
Ube3c,36.62702426,37.85877592,32.30507193,24.54115528
Ube4a,39.17447334,41.32702644,37.74669974,24.21500175
Ube4b,99.48710247,95.72846402,98.77940759,73.57115979
Ube4bos3,0.407632025,1.963758052,0.797483248,1.992539941
Ubfd1,70.55441419,67.43853137,68.99618273,54.52686424
Ubiad1,16.71464519,16.97316801,20.59851541,13.12686143
Ubl3,68.56135431,34.61307241,46.04797978,36.83662048
Ubl4a,46.48929139,59.18506763,59.09899251,37.98127934
Ubl4b,0,0,0,0
Ubl5,202.9501633,244.2905852,197.011813,144.1834844
Ubl7,285.4537205,124.9379863,173.3765169,101.4754254
Ublcp1,8.361020884,4.912793268,4.381884151,3.781069412
Ubn1,69.06777206,96.12968191,88.629803,45.52786133
Ubn2,42.23164854,38.50990688,35.34406573,27.72068824
Ubox5,16.37638743,14.69430012,11.58258328,9.168930079
Ubp1,102.1720854,83.89547624,77.69706666,64.3555086
Ubqln1,77.96564775,85.71995469,71.43013366,53.15323986
Ubqln2,102.6777943,83.34114419,70.81861862,23.66696932
Ubqln3,0.528380638,0.589853633,0.875936305,0.620442561
Ubqln4,110.9371535,98.81675622,79.02720059,55.15757397
Ubqlnl,1.542707274,0.607734291,0.485155442,0.981226076
Ubr1,43.66039409,40.60691496,33.9997348,20.42821241
Ubr2,90.64027029,72.25721711,76.29448626,54.16578376
Ubr3,65.62871581,67.57807559,55.35787339,34.25101429
Ubr4,104.5359197,79.46715245,90.79923035,51.26752237
Ubr5,84.32410899,90.8991485,86.61779536,69.35073643
Ubr7,56.26554075,73.2322173,65.89225852,42.50558399
Ubtd1,2.466748344,1.575775371,4.936903463,5.461122884
Ubtd2,12.18403773,15.78821822,12.38252178,8.310064729
Ubtf,79.80628604,82.5525045,76.71350663,78.46599375
Ubtfl1,0,0,0,0
Ubxn1,202.7121965,177.8078299,185.0086644,183.4305702
Ubxn10,0.115170692,0,0,0
Ubxn11,10.50177609,9.805231626,14.27398016,12.94460016
Ubxn2a,31.58742325,45.3471212,26.84507154,19.19463327
Ubxn2b,15.62826922,14.69025175,12.11125463,7.640581028
Ubxn4,97.91633309,98.53359681,93.15927335,87.84969922
Ubxn6,96.36375977,72.74030697,88.51873233,73.24112549
Ubxn7,50.13535741,51.91338906,45.039575,23.23417893
Ubxn8,38.67230921,35.09774544,30.40371741,30.19358333
Uchl1,3.114764563,1.192352189,5.690555552,19.55385772
Uchl1os,0,0,0,0
Uchl3,52.43964089,78.88794217,56.0946561,48.87814824
Uchl4,12.09244299,8.230485309,7.366804067,2.766888838
Uchl5,112.5941769,237.1437501,191.9735471,88.4338397
Uck1,23.45928836,19.99229875,18.81940126,20.80852802
Uck2,119.2347954,117.9625847,155.1534106,94.29296101
Uckl1,55.15983442,43.38174154,55.48147083,34.496684
Uckl1os,7.624032997,4.218871764,6.218642314,1.759389939
Ucma,1.769657101,0.296666031,0.74338014,0
Ucn,1.369322407,0,0,0
Ucn2,0,0,0,0
Ucn3,0,0,0,0
Ucp1,0,0,0,0.10116277
Ucp2,735.4164088,657.7508288,1077.256074,780.4771408
Ucp3,0,0,0.045562776,0.049258295
Uevld,15.38841201,20.92812705,14.12933775,16.28213113
Ufc1,104.5628593,121.1501637,133.26706,152.5399665
Ufd1l,60.8060497,62.64811635,53.50432936,43.79450631
Ufl1,26.68441088,26.36526281,25.60742691,18.49288854
Ufm1,13.82782769,14.51780043,11.53080598,8.57603256
Ufsp1,9.235188195,16.04636372,2.55099269,3.290944846
Ufsp2,34.47941599,49.32582764,44.0466199,30.00545027
Ugcg,127.8918686,94.87242696,55.11735946,42.64039861
Ugdh,36.22363878,37.79974668,38.35550064,14.52986157
Uggt1,32.49155499,31.85973156,34.91669418,33.08948251
Uggt2,4.15633567,2.541401001,2.338538713,1.972241819
Ugp2,32.66075476,36.62413753,33.28257736,23.34689004
Ugt1a1,0.18442137,0,0.377107897,0.335462324
Ugt1a10,0,0,0,0
Ugt1a2,0.907678791,1.01658754,2.316220189,2.26485199
Ugt1a5,3.378229403,3.776853582,4.386331153,6.328087235
Ugt1a6a,2.204746279,0.86774339,3.617145872,2.758907947
Ugt1a6b,4.641319875,2.585390223,5.390226301,4.36210527
Ugt1a7c,2.731678321,9.22891627,17.71606445,15.97877291
Ugt1a9,0.324556355,0,0,0
Ugt2a1,0,0,0,0
Ugt2a2,0,0,0,0
Ugt2a3,0,0,0,0
Ugt2b1,0,0,0,0
Ugt2b34,0,0,0,0
Ugt2b35,0,0,0,0
Ugt2b36,0,0,0,0
Ugt2b37,0,0,0,0
Ugt2b38,0,0,0,0
Ugt2b5,0,0,0,0
Ugt3a1,0,0,0,0
Ugt3a2,0,0,0,0
Ugt8a,3.711926326,1.240701886,0.132734255,0.016976688
Uhmk1,75.64718552,72.30719972,70.78041198,51.86684847
Uhrf1,66.73607633,152.7192723,142.0756741,82.25413292
Uhrf1bp1,22.0935201,15.40366874,18.61210413,10.56322379
Uhrf1bp1l,44.62478553,60.82657805,52.22993955,39.3883121
Uhrf2,72.44302392,75.49704031,61.28553977,74.16930479
Uimc1,41.41944237,51.9948087,42.90939819,49.89001722
Ulbp1,8.424778004,18.83428529,20.51771776,12.40282758
Ulk1,99.53152923,46.19795645,70.11336161,41.76756248
Ulk2,34.45082218,37.25762757,32.99341781,21.06752734
Ulk3,33.12865357,19.34480906,19.05519678,23.870288
Ulk4,1.618996048,0.457736697,0.696968466,0.488575633
Umad1,5.743457884,12.66914487,9.695676292,4.296115281
Umod,0,0,0,0
Umodl1,0,0.136523549,0,0
Umps,47.99034858,81.63789054,92.89725513,88.13535775
Unc119,86.08700047,92.30228031,53.52437219,24.75324788
Unc119b,13.81050598,17.85998621,20.32497257,16.59515754
Unc13a,1.283389719,1.221520776,1.045694883,1.27019507
Unc13b,3.964379002,1.962930285,0.511885476,0.211113969
Unc13c,0.00543006,0.015630626,0,0
Unc13d,78.64150158,46.77694056,43.1816466,29.78998309
Unc45a,16.68619316,13.92124324,14.7473667,12.9738578
Unc45b,27.02021098,5.266878239,3.43788783,1.583197851
Unc50,96.64969793,107.3285012,84.37111961,93.94031699
Unc5a,7.273132521,4.900580322,6.858948035,6.669291414
Unc5b,0.146453745,0.149438287,0,0
Unc5c,0.027298351,0.011282568,0.014667383,0.008674537
Unc5cl,4.693095951,3.157928613,2.846520014,1.15876631
Unc5d,0,0,0,0
Unc79,0.308241338,0.350724149,0.250685671,0.222029061
Unc80,0,0.009914945,0.020136904,0
Unc93a,0.110225616,0,0,0
Unc93b1,47.0836174,33.81923091,63.83786865,71.15866976
Uncx,0,0,0,0
Ung,53.31588775,102.6405392,105.306271,136.470198
Unk,40.34729242,31.67653737,32.07437063,35.59966675
Unkl,23.26114031,14.60150434,12.24971716,9.512040898
Uox,0,0,0.182593504,0
Upb1,0,0.066408799,0.016337828,0.126320968
Upf1,41.70254478,39.92887028,40.30800613,32.70579232
Upf2,51.79379875,62.23966115,51.11317822,37.88763464
Upf3a,43.26031698,61.72852674,55.75685094,59.78733436
Upf3b,70.64208613,90.15642044,74.32590475,45.73911029
Upk1a,0.053291784,0,0.553305233,0.238633701
Upk1b,0.338222308,0.235904362,0.294174432,0.113486244
Upk2,0,0,0,0
Upk3a,0,0,0,0
Upk3b,0.160641713,0,0,0
Upk3bl,0,0,0.311517742,0
Upp1,29.2271337,9.234638261,8.402496326,4.180451418
Upp2,0,0,0,0
Uprt,28.75616283,51.96812115,59.92137479,40.05614226
Uqcc1,20.27214127,20.55142552,23.3125231,18.53557703
Uqcc2,123.634462,125.7306969,140.5146301,184.6015508
Uqcc3,86.60334334,86.03002782,85.14840553,130.754159
Uqcr10,550.7877923,634.9578527,816.8872112,1195.083582
Uqcr11,395.1050975,348.0327774,336.8927974,665.9521994
Uqcrb,339.2998936,449.4432015,377.4482072,119.8969415
Uqcrc1,142.5359197,152.6629571,141.8341163,95.86838551
Uqcrc2,144.3132263,160.2745627,164.9297175,150.4608854
Uqcrfs1,115.2165371,152.9056328,131.6926541,74.91559402
Uqcrh,783.8013993,785.6746542,754.20953,973.5877049
Uqcrq,455.1001226,644.271355,589.3697965,508.4502447
Urad,0,0,0.210781653,0
Urah,0,0.417816194,0,0
Urb1,12.87482652,12.58725028,13.2167001,10.17501165
Urb2,41.65504596,41.93676909,52.75084429,38.42267492
Urgcp,14.01916994,8.967830622,8.855067558,8.986736294
Uri1,88.13299435,96.24819273,74.12505891,49.68079302
Urm1,13.89087587,14.59709411,13.24799614,6.090955224
Uroc1,0.106627286,0.054776646,0,0
Urod,95.94525028,73.96793422,65.94862898,54.33906865
Uros,13.30682945,14.21666084,11.73110899,10.85637389
